date,sku,category,channel,price,discount_rate,units_sold,revenue,cogs,profit,marketing_spend,promotion_flag,inventory_level,day_of_week,month,quarter,is_weekend
2022-03-16,SKU-E05,Electronics,Wholesale,180.39,0.21,30,5411.7,2950.44,2440.32,209.43,1,129,2,3,1,0
2022-03-16,SKU-H03,Home & Garden,Online,76.0,0.027,25,1900.0,921.03,956.07,228.97,0,144,2,3,1,0
2022-03-16,SKU-A02,Apparel,Online,60.85,0.058,24,1460.4,729.47,687.2,437.29,0,196,2,3,1,0
2022-03-16,SKU-E05,Electronics,Online,221.51,0.172,29,6423.79,2648.03,3755.86,198.98,1,64,2,3,1,0
2022-03-16,SKU-S01,Sports,In-Store,71.91,0.379,21,1510.11,692.78,810.42,69.14,1,171,2,3,1,0
2022-03-17,SKU-A04,Apparel,Online,40.76,0.349,21,855.96,505.91,312.27,377.79,1,115,3,3,1,0
2022-03-17,SKU-B02,Beauty,Wholesale,34.19,0.171,38,1299.22,627.92,644.73,265.71,1,170,3,3,1,0
2022-03-17,SKU-S04,Sports,Wholesale,87.14,0.319,27,2352.78,1109.45,1224.59,187.39,1,28,3,3,1,0
2022-03-17,SKU-G03,Grocery,Mobile App,9.89,0.362,26,257.14,142.16,96.63,183.48,1,139,3,3,1,0
2022-03-17,SKU-E03,Electronics,Mobile App,198.49,0.195,28,5557.72,2980.69,2572.82,42.1,1,51,3,3,1,0
2022-03-17,SKU-H01,Home & Garden,Wholesale,74.78,0.112,32,2392.96,992.83,1380.81,193.25,0,41,3,3,1,0
2022-03-17,SKU-G01,Grocery,Online,12.12,0.201,20,242.4,97.33,138.01,70.64,1,66,3,3,1,0
2022-03-17,SKU-A04,Apparel,Wholesale,35.13,0.351,34,1194.42,678.98,495.18,202.6,1,101,3,3,1,0
2022-03-18,SKU-A02,Apparel,Online,55.09,0.029,37,2038.33,1022.5,1014.86,9.7,0,72,4,3,1,0
2022-03-18,SKU-G01,Grocery,In-Store,12.2,0.154,26,317.2,157.1,113.85,462.46,1,37,4,3,1,0
2022-03-18,SKU-S03,Sports,Online,102.64,0.165,28,2873.92,1313.32,1545.22,153.85,1,72,4,3,1,0
2022-03-18,SKU-H01,Home & Garden,In-Store,55.05,0.358,11,605.55,322.53,257.15,258.67,1,141,4,3,1,0
2022-03-18,SKU-H01,Home & Garden,Wholesale,57.67,0.321,25,1441.75,759.84,657.91,240.01,1,188,4,3,1,0
2022-03-18,SKU-E02,Electronics,Mobile App,152.08,0.383,25,3802.0,1531.94,2246.2,238.6,1,85,4,3,1,0
2022-03-18,SKU-G02,Grocery,Online,10.18,0.361,28,285.04,165.01,100.0,200.33,1,165,4,3,1,0
2022-03-18,SKU-E02,Electronics,Mobile App,178.16,0.268,19,3385.04,1978.8,1359.78,464.58,1,195,4,3,1,0
2022-03-18,SKU-S03,Sports,Mobile App,81.16,0.338,20,1623.2,711.48,880.8,309.16,1,32,4,3,1,0
2022-03-18,SKU-H01,Home & Garden,Wholesale,72.08,0.174,29,2090.32,1137.54,925.57,272.06,1,105,4,3,1,0
2022-03-18,SKU-B03,Beauty,Mobile App,32.14,0.14,27,867.78,413.62,430.33,238.26,0,166,4,3,1,0
2022-03-18,SKU-B03,Beauty,Mobile App,27.0,0.291,24,648.0,291.64,326.69,296.75,1,151,4,3,1,0
2022-03-18,SKU-G01,Grocery,Online,14.01,0.022,35,490.35,233.43,226.92,299.99,0,52,4,3,1,0
2022-03-18,SKU-E05,Electronics,In-Store,221.62,0.03,25,5540.5,2461.7,3055.78,230.24,0,25,4,3,1,0
2022-03-18,SKU-H03,Home & Garden,Online,73.1,0.142,25,1827.5,980.14,837.18,101.81,0,92,4,3,1,0
2022-03-18,SKU-E02,Electronics,Online,167.39,0.295,18,3013.02,1226.66,1776.73,96.32,1,157,4,3,1,0
2022-03-18,SKU-B01,Beauty,Online,37.99,0.016,30,1139.7,672.9,456.35,104.55,0,160,4,3,1,0
2022-03-19,SKU-S01,Sports,Online,120.91,0.031,34,4110.94,1721.7,2357.38,318.64,0,121,5,3,1,1
2022-03-19,SKU-B02,Beauty,Online,31.85,0.192,25,796.25,423.41,326.67,461.69,1,165,5,3,1,1
2022-03-19,SKU-E02,Electronics,Online,162.59,0.304,21,3414.39,1919.69,1453.25,414.54,1,64,5,3,1,1
2022-03-19,SKU-G02,Grocery,Mobile App,12.68,0.099,30,380.4,227.41,110.09,428.99,0,114,5,3,1,1
2022-03-19,SKU-E02,Electronics,Mobile App,246.17,0.043,15,3692.55,2097.49,1593.49,15.67,0,34,5,3,1,1
2022-03-19,SKU-G04,Grocery,Online,9.83,0.368,32,314.56,186.84,122.82,49.04,1,85,5,3,1,1
2022-03-19,SKU-B01,Beauty,Wholesale,29.81,0.229,39,1162.59,470.15,686.93,55.07,1,151,5,3,1,1
2022-03-19,SKU-G04,Grocery,Online,10.26,0.282,25,256.5,146.92,91.41,181.74,1,113,5,3,1,1
2022-03-19,SKU-A05,Apparel,In-Store,53.19,0.056,18,957.42,543.08,393.66,206.83,0,152,5,3,1,1
2022-03-20,SKU-H04,Home & Garden,Mobile App,55.98,0.322,22,1231.56,677.57,532.16,218.27,1,106,6,3,1,1
2022-03-20,SKU-G01,Grocery,Mobile App,12.84,0.097,22,282.48,145.35,99.15,379.8,0,198,6,3,1,1
2022-03-20,SKU-A01,Apparel,Online,46.06,0.231,21,967.26,496.92,431.69,386.49,1,95,6,3,1,1
2022-03-20,SKU-G02,Grocery,Wholesale,13.33,0.065,30,399.9,231.96,132.51,354.32,0,118,6,3,1,1
2022-03-20,SKU-E05,Electronics,Mobile App,184.98,0.247,29,5364.42,3115.74,2237.74,109.43,1,143,6,3,1,1
2022-03-20,SKU-S01,Sports,In-Store,86.14,0.306,16,1378.24,690.96,668.25,190.26,1,24,6,3,1,1
2022-03-20,SKU-E05,Electronics,Wholesale,224.97,0.101,30,6749.1,3018.47,3681.63,490.01,0,172,6,3,1,1
2022-03-20,SKU-A01,Apparel,Mobile App,52.89,0.158,27,1428.03,711.66,667.68,486.88,1,136,6,3,1,1
2022-03-21,SKU-E03,Electronics,Wholesale,221.77,0.118,32,7096.64,4069.13,3012.38,151.26,0,113,0,3,1,0
2022-03-21,SKU-B02,Beauty,In-Store,30.08,0.21,18,541.44,266.75,267.0,76.95,1,169,0,3,1,0
2022-03-21,SKU-G03,Grocery,Mobile App,15.31,0.05,25,382.75,182.99,163.8,359.62,0,60,0,3,1,0
2022-03-21,SKU-H03,Home & Garden,Online,48.99,0.353,19,930.81,514.7,370.0,461.08,1,175,0,3,1,0
2022-03-21,SKU-G03,Grocery,Online,11.67,0.254,30,350.1,186.15,155.82,81.29,1,33,0,3,1,0
2022-03-21,SKU-S03,Sports,In-Store,85.57,0.303,28,2395.96,1336.96,1037.84,211.61,1,95,0,3,1,0
2022-03-21,SKU-A05,Apparel,Online,53.97,0.065,42,2266.74,1333.74,893.69,393.05,0,79,0,3,1,0
2022-03-21,SKU-S03,Sports,Mobile App,92.26,0.228,20,1845.2,809.05,999.07,370.78,1,185,0,3,1,0
2022-03-21,SKU-B01,Beauty,Mobile App,36.96,0.105,35,1293.6,639.8,637.11,166.92,0,177,0,3,1,0
2022-03-21,SKU-E05,Electronics,Wholesale,267.72,0.007,36,9637.92,3870.26,5729.53,381.27,0,31,0,3,1,0
2022-03-21,SKU-S02,Sports,Online,97.7,0.253,20,1954.0,913.55,1012.79,276.64,1,175,0,3,1,0
2022-03-21,SKU-S01,Sports,Online,82.27,0.365,19,1563.13,842.58,672.23,483.19,1,188,0,3,1,0
2022-03-22,SKU-H01,Home & Garden,In-Store,79.74,0.045,27,2152.98,1214.56,896.81,416.12,0,66,1,3,1,0
2022-03-22,SKU-S03,Sports,Mobile App,98.1,0.225,28,2746.8,1115.99,1629.54,12.71,1,188,1,3,1,0
2022-03-22,SKU-B02,Beauty,Online,35.48,0.182,31,1099.88,460.37,635.36,41.52,1,14,1,3,1,0
2022-03-22,SKU-G02,Grocery,Online,10.96,0.22,36,394.56,224.13,127.25,431.85,1,62,1,3,1,0
2022-03-22,SKU-H02,Home & Garden,Mobile App,67.08,0.111,21,1408.68,836.74,541.75,301.93,0,175,1,3,1,0
2022-03-22,SKU-H01,Home & Garden,Online,83.09,0.046,22,1827.98,849.54,939.4,390.39,0,73,1,3,1,0
2022-03-22,SKU-G01,Grocery,Mobile App,10.35,0.26,24,248.4,145.0,69.94,334.55,1,106,1,3,1,0
2022-03-22,SKU-B03,Beauty,In-Store,27.77,0.349,20,555.4,235.34,308.65,114.1,1,74,1,3,1,0
2022-03-22,SKU-G01,Grocery,In-Store,13.02,0.14,18,234.36,106.49,90.18,376.91,0,148,1,3,1,0
2022-03-22,SKU-G03,Grocery,In-Store,8.64,0.379,29,250.56,104.38,139.89,62.94,1,117,1,3,1,0
2022-03-22,SKU-A03,Apparel,Wholesale,43.45,0.277,37,1607.65,660.58,917.69,293.76,1,41,1,3,1,0
2022-03-22,SKU-B03,Beauty,Online,31.12,0.155,20,622.4,291.15,286.34,449.13,1,138,1,3,1,0
2022-03-23,SKU-G04,Grocery,In-Store,10.56,0.299,19,200.64,110.04,46.09,445.14,1,74,2,3,1,0
2022-03-23,SKU-H02,Home & Garden,Mobile App,76.72,0.031,26,1994.72,901.33,1079.91,134.78,0,160,2,3,1,0
2022-03-23,SKU-B01,Beauty,Wholesale,28.05,0.275,37,1037.85,502.14,527.53,81.81,1,13,2,3,1,0
2022-03-23,SKU-S01,Sports,Wholesale,123.55,0.033,43,5312.65,2432.51,2838.29,418.51,0,22,2,3,1,0
2022-03-23,SKU-B03,Beauty,Mobile App,28.25,0.347,19,536.75,216.53,292.72,275.01,1,112,2,3,1,0
2022-03-23,SKU-A02,Apparel,Wholesale,53.62,0.174,37,1983.94,814.3,1164.57,50.71,1,130,2,3,1,0
2022-03-23,SKU-B03,Beauty,Wholesale,34.48,0.2,42,1448.16,680.46,728.89,388.05,1,179,2,3,1,0
2022-03-23,SKU-B02,Beauty,In-Store,37.0,0.12,24,888.0,416.09,446.13,257.77,0,177,2,3,1,0
2022-03-23,SKU-A04,Apparel,Online,48.88,0.153,23,1124.24,601.72,507.6,149.18,1,38,2,3,1,0
2022-03-23,SKU-B02,Beauty,In-Store,42.73,0.007,39,1666.47,755.81,882.42,282.37,0,27,2,3,1,0
2022-03-23,SKU-S01,Sports,In-Store,91.46,0.159,23,2103.58,1041.27,1047.56,147.47,1,41,2,3,1,0
2022-03-23,SKU-A05,Apparel,Mobile App,46.08,0.17,23,1059.84,579.41,475.86,45.71,1,173,2,3,1,0
2022-03-23,SKU-E03,Electronics,Mobile App,162.14,0.349,30,4864.2,2317.42,2510.29,364.94,1,157,2,3,1,0
2022-03-24,SKU-S02,Sports,Online,102.87,0.087,32,3291.84,1319.26,1955.03,175.55,0,153,3,3,1,0
2022-03-24,SKU-B01,Beauty,Mobile App,35.29,0.151,25,882.25,519.4,354.04,88.15,1,152,3,3,1,0
2022-03-24,SKU-B02,Beauty,Wholesale,27.9,0.314,33,920.7,385.94,505.41,293.52,1,91,3,3,1,0
2022-03-24,SKU-G01,Grocery,Mobile App,12.96,0.138,37,479.52,261.42,209.09,90.14,0,33,3,3,1,0
2022-03-25,SKU-A01,Apparel,Online,43.52,0.34,26,1131.52,548.7,548.3,345.23,1,181,4,3,1,0
2022-03-25,SKU-H01,Home & Garden,Mobile App,58.06,0.236,22,1277.32,676.09,586.7,145.28,1,176,4,3,1,0
2022-03-25,SKU-S04,Sports,Mobile App,82.84,0.333,26,2153.84,1193.03,954.19,66.2,1,114,4,3,1,0
2022-03-25,SKU-H01,Home & Garden,In-Store,56.6,0.229,20,1132.0,537.69,564.38,299.25,1,189,4,3,1,0
2022-03-25,SKU-H01,Home & Garden,Online,46.77,0.382,24,1122.48,502.08,608.78,116.17,1,62,4,3,1,0
2022-03-25,SKU-G02,Grocery,Online,11.73,0.255,21,246.33,130.79,80.81,347.32,1,22,4,3,1,0
2022-03-25,SKU-S02,Sports,Mobile App,104.78,0.117,27,2829.06,1564.15,1263.49,14.16,0,138,4,3,1,0
2022-03-25,SKU-B03,Beauty,Mobile App,28.64,0.311,20,572.8,275.22,278.37,192.14,1,160,4,3,1,0
2022-03-25,SKU-A04,Apparel,Wholesale,50.01,0.21,33,1650.33,836.66,792.58,210.89,1,180,4,3,1,0
2022-03-25,SKU-S04,Sports,In-Store,80.79,0.265,21,1696.59,951.44,719.75,254.03,1,66,4,3,1,0
2022-03-25,SKU-G04,Grocery,Wholesale,10.03,0.36,37,371.11,215.55,144.43,111.29,1,114,4,3,1,0
2022-03-26,SKU-H04,Home & Garden,Mobile App,69.73,0.071,14,976.22,564.4,396.23,155.91,0,176,5,3,1,1
2022-03-26,SKU-E01,Electronics,Online,209.21,0.162,32,6694.72,2706.04,3942.94,457.41,1,128,5,3,1,1
2022-03-26,SKU-H04,Home & Garden,Wholesale,59.66,0.21,45,2684.7,1596.7,1061.01,269.89,1,133,5,3,1,1
2022-03-26,SKU-H02,Home & Garden,In-Store,58.12,0.291,14,813.68,410.32,401.65,17.05,1,107,5,3,1,1
2022-03-26,SKU-B02,Beauty,Mobile App,25.38,0.384,37,939.06,465.84,447.56,256.59,1,18,5,3,1,1
2022-03-26,SKU-B01,Beauty,Wholesale,37.45,0.121,36,1348.2,613.82,692.8,415.81,0,114,5,3,1,1
2022-03-26,SKU-G02,Grocery,Mobile App,9.06,0.33,26,235.56,126.62,97.63,113.05,1,121,5,3,1,1
2022-03-26,SKU-A01,Apparel,Online,44.48,0.189,26,1156.48,542.55,612.42,15.07,1,57,5,3,1,1
2022-03-26,SKU-E01,Electronics,Online,244.17,0.083,32,7813.44,4580.21,3203.69,295.37,0,143,5,3,1,1
2022-03-26,SKU-G01,Grocery,Wholesale,11.44,0.273,28,320.32,178.97,128.0,133.52,1,148,5,3,1,1
2022-03-26,SKU-G02,Grocery,Online,11.51,0.249,30,345.3,187.4,132.46,254.44,1,10,5,3,1,1
2022-03-26,SKU-E05,Electronics,Online,193.39,0.256,18,3481.02,1562.96,1882.72,353.43,1,117,5,3,1,1
2022-03-26,SKU-H04,Home & Garden,Mobile App,60.02,0.171,32,1920.64,973.97,902.01,446.65,1,52,5,3,1,1
2022-03-26,SKU-S02,Sports,Wholesale,91.14,0.226,28,2551.92,1180.0,1338.28,336.36,1,199,5,3,1,1
2022-03-26,SKU-G01,Grocery,Mobile App,9.22,0.385,19,175.18,85.41,42.85,469.21,1,143,5,3,1,1
2022-03-26,SKU-H01,Home & Garden,Online,67.94,0.178,28,1902.32,845.46,1045.83,110.31,1,121,5,3,1,1
2022-03-26,SKU-B02,Beauty,Mobile App,34.18,0.207,24,820.32,390.0,409.48,208.38,1,156,5,3,1,1
2022-03-26,SKU-G03,Grocery,Online,12.71,0.091,35,444.85,211.92,195.88,370.53,0,136,5,3,1,1
2022-03-26,SKU-B03,Beauty,Online,23.41,0.359,29,678.89,352.72,281.68,444.86,1,55,5,3,1,1
2022-03-27,SKU-G02,Grocery,Mobile App,11.93,0.232,15,178.95,72.51,73.66,327.78,1,95,6,3,1,1
2022-03-27,SKU-A05,Apparel,In-Store,61.83,0.034,23,1422.09,815.82,596.12,101.46,0,106,6,3,1,1
2022-03-27,SKU-G01,Grocery,Mobile App,12.47,0.123,28,349.16,141.46,196.7,110.01,0,106,6,3,1,1
2022-03-27,SKU-A04,Apparel,In-Store,47.18,0.167,20,943.6,556.1,367.74,197.61,1,151,6,3,1,1
2022-03-27,SKU-H03,Home & Garden,Mobile App,65.2,0.13,32,2086.4,1180.57,879.62,262.12,0,95,6,3,1,1
2022-03-27,SKU-G01,Grocery,In-Store,11.77,0.252,14,164.78,81.46,72.04,112.83,1,84,6,3,1,1
2022-03-27,SKU-G04,Grocery,Online,14.1,0.101,27,380.7,193.36,170.55,167.9,0,67,6,3,1,1
2022-03-27,SKU-G02,Grocery,Online,13.44,0.094,39,524.16,249.07,233.3,417.92,0,18,6,3,1,1
2022-03-27,SKU-G02,Grocery,In-Store,10.24,0.375,18,184.32,102.21,38.29,438.2,1,62,6,3,1,1
2022-03-27,SKU-G04,Grocery,Wholesale,11.58,0.267,33,382.14,213.11,124.03,450.0,1,20,6,3,1,1
2022-03-27,SKU-B02,Beauty,Wholesale,33.83,0.195,40,1353.2,575.75,764.7,127.46,1,74,6,3,1,1
2022-03-27,SKU-B03,Beauty,Mobile App,40.34,0.044,25,1008.5,420.75,587.1,6.54,0,31,6,3,1,1
2022-03-27,SKU-B01,Beauty,In-Store,37.34,0.025,23,858.82,368.15,463.53,271.44,0,18,6,3,1,1
2022-03-28,SKU-B02,Beauty,Wholesale,37.57,0.016,40,1502.8,758.33,696.65,478.2,0,110,0,3,1,0
2022-03-28,SKU-A05,Apparel,Online,45.64,0.162,29,1323.56,591.34,700.43,317.94,1,164,0,3,1,0
2022-03-28,SKU-B03,Beauty,Wholesale,35.32,0.07,47,1660.04,736.48,892.81,307.5,0,52,0,3,1,0
2022-03-28,SKU-A04,Apparel,Wholesale,39.84,0.291,35,1394.4,811.02,540.85,425.31,1,24,0,3,1,0
2022-03-28,SKU-S03,Sports,Wholesale,80.25,0.356,20,1605.0,748.31,813.0,436.91,1,43,0,3,1,0
2022-03-28,SKU-B02,Beauty,In-Store,35.05,0.169,22,771.1,373.52,352.14,454.44,1,76,0,3,1,0
2022-03-28,SKU-S02,Sports,In-Store,73.98,0.341,15,1109.7,639.74,452.54,174.24,1,140,0,3,1,0
2022-03-28,SKU-E04,Electronics,Wholesale,139.77,0.389,33,4612.41,2532.97,2048.81,306.26,1,29,0,3,1,0
2022-03-28,SKU-S02,Sports,Wholesale,92.38,0.286,25,2309.5,1051.78,1207.84,498.76,1,90,0,3,1,0
2022-03-28,SKU-S04,Sports,Mobile App,111.08,0.122,22,2443.76,1408.21,1013.47,220.79,0,150,0,3,1,0
2022-03-28,SKU-G03,Grocery,Wholesale,12.53,0.228,37,463.61,204.34,251.23,80.44,1,39,0,3,1,0
2022-03-28,SKU-E03,Electronics,Online,148.28,0.358,25,3707.0,1823.9,1847.24,358.64,1,87,0,3,1,0
2022-03-28,SKU-G04,Grocery,In-Store,11.36,0.296,13,147.68,86.06,58.13,34.92,1,104,0,3,1,0
2022-03-28,SKU-E01,Electronics,In-Store,185.55,0.246,6,1113.3,658.37,409.69,452.38,1,93,0,3,1,0
2022-03-28,SKU-B01,Beauty,In-Store,26.85,0.389,19,510.15,249.79,220.68,396.77,1,173,0,3,1,0
2022-03-28,SKU-E03,Electronics,Wholesale,229.31,0.052,45,10318.95,6126.18,4151.68,410.95,0,53,0,3,1,0
2022-03-28,SKU-A05,Apparel,In-Store,47.73,0.172,21,1002.33,600.59,397.69,40.51,1,25,0,3,1,0
2022-03-28,SKU-G04,Grocery,Mobile App,13.22,0.181,21,277.62,114.66,152.8,101.65,1,192,0,3,1,0
2022-03-28,SKU-E01,Electronics,Wholesale,160.86,0.337,28,4504.08,2431.36,2043.85,288.74,1,162,0,3,1,0
2022-03-28,SKU-E05,Electronics,Mobile App,200.05,0.111,19,3800.95,1888.59,1862.64,497.15,0,189,0,3,1,0
2022-03-28,SKU-S02,Sports,Online,101.54,0.085,33,3350.82,1746.55,1569.62,346.53,0,182,0,3,1,0
2022-03-29,SKU-B03,Beauty,Online,31.37,0.285,34,1066.58,635.3,408.34,229.36,1,49,1,3,1,0
2022-03-29,SKU-E04,Electronics,In-Store,197.7,0.145,17,3360.9,1440.89,1882.17,378.39,0,110,1,3,1,0
2022-03-29,SKU-A04,Apparel,Wholesale,51.32,0.102,25,1283.0,661.75,618.87,23.76,0,100,1,3,1,0
2022-03-29,SKU-E02,Electronics,Online,185.58,0.318,24,4453.92,2650.02,1777.51,263.86,1,96,1,3,1,0
2022-03-29,SKU-G01,Grocery,In-Store,11.56,0.151,26,300.56,135.11,147.85,176.02,1,80,1,3,1,0
2022-03-29,SKU-H01,Home & Garden,Mobile App,65.38,0.247,17,1111.46,630.33,463.88,172.47,1,108,1,3,1,0
2022-03-29,SKU-H03,Home & Garden,In-Store,85.33,0.005,26,2218.58,941.9,1243.08,335.97,0,146,1,3,1,0
2022-03-29,SKU-S01,Sports,Online,84.56,0.279,24,2029.44,839.98,1157.5,319.64,1,198,1,3,1,0
2022-03-29,SKU-G02,Grocery,Online,14.52,0.044,33,479.16,228.77,215.69,347.02,0,48,1,3,1,0
2022-03-29,SKU-E04,Electronics,Online,228.63,0.148,30,6858.9,2792.86,4032.15,338.91,0,182,1,3,1,0
2022-03-29,SKU-S01,Sports,Wholesale,90.88,0.247,26,2362.88,1177.49,1163.05,223.45,1,104,1,3,1,0
2022-03-29,SKU-B02,Beauty,Wholesale,35.7,0.034,31,1106.7,532.25,535.0,394.52,0,81,1,3,1,0
2022-03-29,SKU-A04,Apparel,Wholesale,49.24,0.182,33,1624.92,750.04,868.59,62.87,1,135,1,3,1,0
2022-03-29,SKU-A05,Apparel,Mobile App,41.49,0.341,24,995.76,517.37,453.27,251.2,1,137,1,3,1,0
2022-03-29,SKU-G03,Grocery,Mobile App,14.86,0.062,25,371.5,220.76,134.39,163.52,0,116,1,3,1,0
2022-03-29,SKU-A01,Apparel,Wholesale,50.47,0.13,35,1766.45,727.83,1016.3,223.18,0,125,1,3,1,0
2022-03-29,SKU-S03,Sports,In-Store,87.47,0.286,15,1312.05,718.89,568.55,246.05,1,54,1,3,1,0
2022-03-29,SKU-B02,Beauty,Online,35.4,0.037,28,991.2,465.13,501.49,245.81,0,48,1,3,1,0
2022-03-29,SKU-E01,Electronics,Wholesale,204.24,0.203,36,7352.64,4205.31,3099.81,475.16,1,135,1,3,1,0
2022-03-30,SKU-S02,Sports,Online,117.34,0.075,30,3520.2,1408.52,2070.19,414.94,0,15,2,3,1,0
2022-03-30,SKU-A03,Apparel,Online,55.51,0.146,26,1443.26,847.85,568.36,270.47,0,172,2,3,1,0
2022-03-30,SKU-G04,Grocery,Mobile App,13.07,0.194,34,444.38,197.05,199.99,473.35,1,198,2,3,1,0
2022-03-30,SKU-G04,Grocery,Online,13.25,0.031,31,410.75,204.25,173.79,327.12,0,32,2,3,1,0
2022-03-30,SKU-B01,Beauty,Wholesale,30.32,0.242,29,879.28,420.2,447.55,115.31,1,163,2,3,1,0
2022-03-30,SKU-B02,Beauty,In-Store,38.01,0.027,27,1026.27,462.88,547.98,154.15,0,117,2,3,1,0
2022-03-30,SKU-H03,Home & Garden,Online,51.99,0.319,40,2079.6,1149.47,903.85,262.81,1,155,2,3,1,0
2022-03-30,SKU-G02,Grocery,Wholesale,12.82,0.055,30,384.6,174.43,179.4,307.68,0,72,2,3,1,0
2022-03-30,SKU-G04,Grocery,In-Store,9.49,0.394,11,104.39,52.02,15.9,364.67,1,183,2,3,1,0
2022-03-30,SKU-E02,Electronics,Online,189.29,0.251,26,4921.54,2375.79,2524.41,213.4,1,145,2,3,1,0
2022-03-30,SKU-G04,Grocery,Mobile App,15.22,0.041,13,197.86,91.72,67.1,390.42,0,194,2,3,1,0
2022-03-30,SKU-B01,Beauty,In-Store,26.56,0.382,13,345.28,181.9,149.49,138.92,1,51,2,3,1,0
2022-03-30,SKU-A03,Apparel,Online,56.05,0.112,23,1289.15,639.11,622.72,273.16,0,79,2,3,1,0
2022-03-31,SKU-A05,Apparel,Online,37.73,0.373,29,1094.17,641.86,433.97,183.4,1,22,3,3,1,0
2022-03-31,SKU-G02,Grocery,In-Store,9.88,0.385,13,128.44,58.39,42.14,279.09,1,39,3,3,1,0
2022-03-31,SKU-B03,Beauty,Wholesale,24.86,0.352,28,696.08,284.92,386.85,243.08,1,86,3,3,1,0
2022-03-31,SKU-E01,Electronics,In-Store,174.14,0.311,19,3308.66,1959.81,1301.91,469.38,1,115,3,3,1,0
2022-03-31,SKU-H01,Home & Garden,In-Store,67.87,0.143,32,2171.84,1067.57,1095.05,92.22,0,143,3,3,1,0
2022-03-31,SKU-G04,Grocery,In-Store,13.73,0.082,28,384.44,191.49,169.56,233.87,0,18,3,3,1,0
2022-03-31,SKU-G02,Grocery,Online,11.96,0.147,24,287.04,129.55,143.46,140.28,0,20,3,3,1,0
2022-03-31,SKU-B01,Beauty,Mobile App,27.16,0.341,13,353.08,189.39,131.69,320.01,1,23,3,3,1,0
2022-03-31,SKU-B02,Beauty,Wholesale,27.42,0.34,28,767.76,360.75,365.83,411.77,1,93,3,3,1,0
2022-03-31,SKU-B02,Beauty,In-Store,25.66,0.302,20,513.2,294.04,190.62,285.37,1,85,3,3,1,0
2022-03-31,SKU-G04,Grocery,Online,9.54,0.393,23,219.42,119.85,82.44,171.26,1,75,3,3,1,0
2022-03-31,SKU-E01,Electronics,Online,160.78,0.379,16,2572.48,1385.58,1145.82,410.78,1,116,3,3,1,0
2022-03-31,SKU-B01,Beauty,Online,36.0,0.031,39,1404.0,782.04,606.72,152.37,0,34,3,3,1,0
2022-03-31,SKU-B01,Beauty,Mobile App,27.92,0.23,19,530.48,247.59,265.7,171.91,1,81,3,3,1,0
2022-04-01,SKU-G03,Grocery,In-Store,10.87,0.331,18,195.66,89.36,99.93,63.67,1,159,4,4,2,0
2022-04-01,SKU-E01,Electronics,In-Store,236.0,0.097,27,6372.0,2549.66,3809.7,126.43,0,183,4,4,2,0
2022-04-01,SKU-S03,Sports,Wholesale,85.19,0.292,28,2385.32,1324.09,1056.38,48.46,1,150,4,4,2,0
2022-04-01,SKU-E03,Electronics,Mobile App,179.76,0.236,17,3055.92,1506.31,1540.11,95.0,1,177,4,4,2,0
2022-04-01,SKU-E04,Electronics,Online,249.61,0.024,38,9485.18,5521.21,3949.22,147.52,0,45,4,4,2,0
2022-04-01,SKU-G03,Grocery,Mobile App,12.08,0.233,34,410.72,213.45,180.36,169.13,1,177,4,4,2,0
2022-04-01,SKU-B01,Beauty,Online,25.22,0.391,39,983.58,499.64,450.02,339.22,1,44,4,4,2,0
2022-04-01,SKU-E02,Electronics,Online,191.61,0.263,24,4598.64,2278.8,2282.06,377.78,1,65,4,4,2,0
2022-04-01,SKU-S04,Sports,Wholesale,107.62,0.056,33,3551.46,2078.92,1470.16,23.8,0,39,4,4,2,0
2022-04-01,SKU-E03,Electronics,In-Store,172.53,0.34,21,3623.13,2131.88,1459.6,316.55,1,165,4,4,2,0
2022-04-01,SKU-S02,Sports,Wholesale,110.22,0.072,43,4739.46,2042.23,2666.61,306.24,0,73,4,4,2,0
2022-04-02,SKU-H02,Home & Garden,Mobile App,56.88,0.324,26,1478.88,717.54,733.57,277.75,1,184,5,4,2,1
2022-04-02,SKU-G04,Grocery,Online,12.43,0.218,21,261.03,122.16,96.83,420.4,1,169,5,4,2,1
2022-04-02,SKU-E01,Electronics,Online,218.7,0.128,24,5248.8,2424.0,2787.93,368.66,0,194,5,4,2,1
2022-04-02,SKU-E02,Electronics,Wholesale,175.14,0.307,28,4903.92,2806.6,2073.12,242.03,1,55,5,4,2,1
2022-04-02,SKU-G02,Grocery,Online,9.35,0.334,19,177.65,93.93,71.71,120.12,1,198,5,4,2,1
2022-04-02,SKU-G01,Grocery,Online,10.02,0.267,22,220.44,119.56,100.85,0.28,1,171,5,4,2,1
2022-04-02,SKU-A04,Apparel,In-Store,47.11,0.23,30,1413.3,639.22,738.79,352.92,1,181,5,4,2,1
2022-04-02,SKU-A04,Apparel,Mobile App,49.08,0.186,24,1177.92,500.8,665.2,119.23,1,92,5,4,2,1
2022-04-02,SKU-S03,Sports,In-Store,109.23,0.031,24,2621.52,1139.91,1454.04,275.74,0,146,5,4,2,1
2022-04-02,SKU-E02,Electronics,Online,256.56,0.006,24,6157.44,3295.66,2856.32,54.55,0,126,5,4,2,1
2022-04-02,SKU-H02,Home & Garden,In-Store,48.42,0.35,24,1162.08,635.72,512.93,134.32,1,89,5,4,2,1
